order_id,customer_id,order_date,order_status,payment_method,sales_channel,shipping_cost,discount_amount,total_amount
ORD-000982,CUST-00055,2024-07-13 02:47:00,Completed,PayPal,Mobile App,0.0,22.5,127.49
ORD-000983,CUST-00055,2024-07-30 01:21:00,Completed,Credit Card,Mobile App,4.99,0.0,134.98
ORD-000984,CUST-00055,2024-10-25 12:26:00,Cancelled,Apple Pay,Web,4.99,0.0,114.98
ORD-000985,CUST-00055,2024-12-14 09:01:00,Completed,Credit Card,Mobile App,9.99,0.0,89.98
ORD-000986,CUST-00055,2025-01-04 14:00:00,Completed,PayPal,Web,0.0,3.9,2672.07
ORD-000987,CUST-00055,2025-01-26 08:26:00,Completed,Apple Pay,Affiliate,0.0,0.0,39.99
ORD-000988,CUST-00055,2025-01-26 12:59:00,Completed,PayPal,Mobile App,0.0,0.0,49.99
ORD-000989,CUST-00056,2024-09-05 11:43:00,Completed,Credit Card,Web,4.99,7.5,747.47
ORD-000990,CUST-00056,2024-10-05 17:15:00,Completed,Credit Card,Affiliate,4.99,3.5,126.47
ORD-000991,CUST-00056,2024-10-05 18:59:00,Completed,BNPL (Klarna/Affirm),Web,0.0,45.0,484.98
ORD-000992,CUST-00056,2024-10-21 07:47:00,Completed,Apple Pay,Web,14.99,0.0,49.98
ORD-000993,CUST-00056,2024-10-23 10:45:00,Completed,Credit Card,Web,0.0,9.75,55.24
ORD-000994,CUST-00056,2024-11-19 22:25:00,Returned,Credit Card,Mobile App,4.99,0.0,344.97
ORD-000995,CUST-00056,2024-11-24 23:29:00,Completed,Credit Card,Affiliate,0.0,19.5,110.49
ORD-000996,CUST-00056,2024-11-27 12:56:00,Completed,PayPal,Web,0.0,8.0,151.99
ORD-000997,CUST-00056,2024-12-24 23:59:00,Completed,Apple Pay,Mobile App,0.0,0.0,1779.98
ORD-000998,CUST-00056,2024-12-30 12:35:00,Completed,Apple Pay,Mobile App,4.99,13.5,100.47
ORD-000999,CUST-00056,2025-01-01 01:49:00,Shipped,Apple Pay,Mobile App,0.0,255.0,1444.99
ORD-001000,CUST-00056,2025-01-01 18:03:00,Completed,Credit Card,Mobile App,0.0,0.0,32.0
ORD-001001,CUST-00056,2025-01-03 23:05:00,Completed,Credit Card,Web,0.0,0.0,38.0
ORD-001002,CUST-00056,2025-01-29 17:25:00,Completed,PayPal,Web,4.99,0.0,324.98
ORD-001003,CUST-00056,2025-01-30 06:27:00,Completed,Apple Pay,Mobile App,9.99,0.0,119.98
ORD-001004,CUST-00056,2025-02-06 15:16:00,Completed,Credit Card,Mobile App,4.99,44.5,680.47
ORD-001005,CUST-00056,2025-02-11 21:35:00,Completed,PayPal,Mobile App,9.99,17.25,155.74
ORD-001006,CUST-00056,2025-02-15 16:40:00,Completed,Credit Card,Affiliate,14.99,13.4,112.56
ORD-001007,CUST-00056,2025-02-25 10:44:00,Completed,PayPal,Affiliate,14.99,0.0,394.97
ORD-001008,CUST-00056,2025-02-28 15:54:00,Completed,PayPal,Affiliate,14.99,6.5,138.48
ORD-001009,CUST-00056,2025-03-11 02:48:00,Completed,Credit Card,Web,14.99,0.0,44.98
ORD-001010,CUST-00057,2025-11-28 00:44:00,Completed,Credit Card,Web,0.0,4.2,75.8
ORD-001011,CUST-00057,2025-12-27 05:43:00,Completed,Credit Card,Web,9.99,160.5,1369.45
ORD-001012,CUST-00057,2026-01-12 10:39:00,Completed,PayPal,Mobile App,0.0,9.5,140.48
ORD-001013,CUST-00057,2026-02-11 04:58:00,Completed,BNPL (Klarna/Affirm),Web,14.99,28.0,396.96
ORD-001014,CUST-00057,2026-02-16 20:10:00,Completed,Apple Pay,Mobile App,0.0,0.0,48.0
ORD-001015,CUST-00057,2026-02-26 18:33:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,0.0,509.97
ORD-001016,CUST-00057,2026-04-16 17:59:00,Completed,PayPal,Mobile App,0.0,58.0,1081.96
ORD-001017,CUST-00057,2026-04-24 15:19:00,Completed,Credit Card,Mobile App,0.0,0.0,39.99
ORD-001018,CUST-00057,2026-05-12 07:16:00,Completed,PayPal,Mobile App,0.0,1.0,208.98
ORD-001019,CUST-00057,2026-05-13 12:45:00,Shipped,Apple Pay,Web,0.0,0.0,96.0
ORD-001020,CUST-00057,2026-07-08 13:47:00,Completed,Apple Pay,Web,9.99,0.0,1709.98
ORD-001021,CUST-00057,2026-07-14 23:32:00,Completed,Apple Pay,Web,0.0,16.0,178.98
ORD-001022,CUST-00057,2026-07-29 02:54:00,Completed,BNPL (Klarna/Affirm),Mobile App,4.99,0.0,36.99
ORD-001023,CUST-00057,2026-08-09 16:33:00,Completed,Apple Pay,Affiliate,0.0,3.5,166.47
ORD-001024,CUST-00057,2026-08-20 20:04:00,Completed,BNPL (Klarna/Affirm),Web,0.0,17.5,417.45
ORD-001025,CUST-00058,2025-05-26 07:06:00,Completed,Credit Card,Mobile App,0.0,15.4,148.59
ORD-001026,CUST-00058,2025-07-31 22:39:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,22.05,919.93
ORD-001027,CUST-00058,2025-08-11 09:09:00,Completed,PayPal,Affiliate,0.0,20.75,244.24
ORD-001028,CUST-00058,2025-09-02 02:22:00,Completed,Apple Pay,Web,9.99,0.0,93.99
ORD-001029,CUST-00058,2025-09-11 08:09:00,Completed,BNPL (Klarna/Affirm),Web,0.0,2.9,55.1
ORD-001030,CUST-00058,2025-09-11 21:01:00,Completed,PayPal,Affiliate,0.0,90.0,889.97
ORD-001031,CUST-00058,2025-09-29 17:27:00,Completed,Apple Pay,Web,0.0,0.0,39.98
ORD-001032,CUST-00058,2025-12-27 11:39:00,Completed,BNPL (Klarna/Affirm),Web,0.0,33.0,205.97
ORD-001033,CUST-00058,2026-01-27 08:39:00,Completed,Apple Pay,Web,14.99,12.0,82.98
ORD-001034,CUST-00058,2026-02-10 01:08:00,Completed,Apple Pay,Mobile App,0.0,57.0,512.97
ORD-001035,CUST-00058,2026-02-18 23:28:00,Completed,Credit Card,Mobile App,9.99,0.0,109.98
ORD-001036,CUST-00058,2026-03-29 07:36:00,Completed,Credit Card,Affiliate,0.0,0.0,129.99
ORD-001037,CUST-00058,2026-04-04 01:51:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,309.97
ORD-001038,CUST-00058,2026-04-07 13:00:00,Completed,Apple Pay,Web,0.0,58.9,517.09
ORD-001039,CUST-00058,2026-04-11 14:30:00,Completed,PayPal,Web,0.0,193.0,1186.97
ORD-001040,CUST-00058,2026-05-31 04:21:00,Completed,Credit Card,Affiliate,4.99,3.5,936.47
ORD-001041,CUST-00058,2026-07-04 20:48:00,Completed,BNPL (Klarna/Affirm),Web,0.0,3.75,91.23
ORD-001042,CUST-00058,2026-07-10 00:29:00,Completed,Apple Pay,Mobile App,9.99,20.8,307.18
ORD-001043,CUST-00058,2026-08-03 10:37:00,Completed,Credit Card,Web,0.0,10.5,959.47
ORD-001044,CUST-00058,2026-08-15 16:38:00,Shipped,Credit Card,Web,0.0,0.0,19.99
ORD-001045,CUST-00059,2024-04-07 11:08:00,Completed,PayPal,Mobile App,0.0,39.0,350.97
ORD-001046,CUST-00059,2024-04-19 09:23:00,Completed,Credit Card,Web,9.99,0.0,254.98
ORD-001047,CUST-00059,2024-04-24 06:25:00,Completed,Apple Pay,Web,14.99,21.0,213.97
ORD-001048,CUST-00059,2024-05-09 09:56:00,Shipped,BNPL (Klarna/Affirm),Web,4.99,202.5,1152.46
ORD-001049,CUST-00059,2024-05-20 23:02:00,Completed,Credit Card,Web,0.0,3.75,21.24
ORD-001050,CUST-00059,2024-06-20 02:19:00,Completed,Credit Card,Web,0.0,9.0,50.98
ORD-001051,CUST-00059,2024-08-08 07:41:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,9.5,190.48
ORD-001052,CUST-00059,2025-01-31 20:48:00,Completed,Apple Pay,Web,0.0,5.0,64.98
ORD-001053,CUST-00059,2025-04-11 17:38:00,Completed,PayPal,Web,9.99,0.0,609.98
ORD-001054,CUST-00059,2025-06-05 17:03:00,Completed,Credit Card,Web,0.0,67.5,512.47
ORD-001055,CUST-00059,2025-07-07 19:38:00,Shipped,Credit Card,Web,9.99,20.6,210.38
ORD-001056,CUST-00059,2025-07-12 01:41:00,Completed,PayPal,Web,4.99,0.0,109.97
ORD-001057,CUST-00059,2025-08-08 17:13:00,Cancelled,Credit Card,Web,0.0,18.45,704.52
ORD-001058,CUST-00059,2025-08-15 08:45:00,Completed,Credit Card,Mobile App,0.0,19.5,370.47
ORD-001059,CUST-00059,2025-09-04 14:07:00,Completed,Credit Card,Web,0.0,0.0,899.98
ORD-001060,CUST-00059,2025-10-22 20:28:00,Completed,Credit Card,Web,4.99,0.0,100.99
ORD-001061,CUST-00059,2025-12-19 09:51:00,Completed,BNPL (Klarna/Affirm),Web,0.0,8.0,211.96
ORD-001062,CUST-00059,2025-12-24 02:33:00,Completed,PayPal,Web,9.99,12.0,232.98
ORD-001063,CUST-00059,2026-01-25 23:14:00,Completed,PayPal,Web,0.0,8.5,406.48
ORD-001064,CUST-00059,2026-02-21 03:48:00,Completed,Credit Card,Mobile App,0.0,12.85,106.13
ORD-001065,CUST-00059,2026-05-26 10:54:00,Completed,PayPal,Affiliate,14.99,0.0,40.99
ORD-001066,CUST-00059,2026-06-24 08:16:00,Completed,PayPal,Affiliate,0.0,0.0,24.99
ORD-001067,CUST-00059,2026-08-16 04:14:00,Completed,PayPal,Mobile App,0.0,19.75,150.24
ORD-001068,CUST-00059,2026-08-21 14:39:00,Completed,Credit Card,Web,0.0,3.25,61.74
ORD-001069,CUST-00060,2026-01-15 18:20:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,1.75,33.24
ORD-001070,CUST-00060,2026-01-28 04:55:00,Cancelled,Credit Card,Mobile App,0.0,0.0,2199.98
ORD-001071,CUST-00060,2026-01-28 08:59:00,Completed,Apple Pay,Affiliate,0.0,48.5,886.48
ORD-001072,CUST-00060,2026-02-02 11:43:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,18.99
ORD-001073,CUST-00060,2026-03-19 22:50:00,Completed,BNPL (Klarna/Affirm),Web,0.0,28.5,161.49
ORD-001074,CUST-00060,2026-03-26 07:28:00,Completed,PayPal,Web,4.99,0.0,24.98
ORD-001075,CUST-00060,2026-04-13 02:07:00,Completed,BNPL (Klarna/Affirm),Mobile App,14.99,0.0,238.98
ORD-001076,CUST-00060,2026-04-14 08:24:00,Completed,Credit Card,Web,0.0,0.0,449.99
ORD-001077,CUST-00060,2026-04-30 03:32:00,Completed,Credit Card,Mobile App,0.0,14.0,865.98
ORD-001078,CUST-00060,2026-05-15 09:37:00,Completed,BNPL (Klarna/Affirm),Web,0.0,14.5,168.49
ORD-001079,CUST-00060,2026-05-18 20:27:00,Completed,Credit Card,Web,14.99,0.0,1734.97
ORD-001080,CUST-00060,2026-05-24 14:37:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,259.98
ORD-001081,CUST-00060,2026-06-11 14:33:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,2.9,241.09
ORD-001082,CUST-00060,2026-07-07 00:18:00,Completed,Apple Pay,Web,0.0,24.5,165.48
ORD-001083,CUST-00060,2026-07-18 23:44:00,Cancelled,Credit Card,Mobile App,14.99,27.7,245.29
ORD-001084,CUST-00060,2026-08-10 10:13:00,Completed,Credit Card,Mobile App,0.0,12.8,243.19
ORD-001085,CUST-00060,2026-08-12 06:09:00,Completed,PayPal,Affiliate,9.99,0.0,99.96
ORD-001086,CUST-00061,2023-05-30 08:30:00,Completed,Apple Pay,Web,0.0,1.9,36.1
ORD-001087,CUST-00061,2023-09-07 09:12:00,Cancelled,BNPL (Klarna/Affirm),Web,0.0,4.2,37.8
ORD-001088,CUST-00061,2024-08-07 21:14:00,Completed,Apple Pay,Web,4.99,55.0,499.98
ORD-001089,CUST-00061,2024-09-18 06:35:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,13.0,116.99
ORD-001090,CUST-00061,2024-09-20 23:15:00,Completed,Credit Card,Mobile App,0.0,8.6,1157.38
ORD-001091,CUST-00061,2024-11-21 07:15:00,Completed,Apple Pay,Web,0.0,0.0,149.0
ORD-001092,CUST-00061,2024-11-24 05:18:00,Cancelled,PayPal,Affiliate,9.99,10.5,884.43
ORD-001093,CUST-00061,2024-12-30 15:59:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,0.0,57.99
ORD-001094,CUST-00061,2025-01-10 13:46:00,Completed,Credit Card,Mobile App,9.99,0.0,459.98
ORD-001095,CUST-00061,2025-02-01 18:44:00,Completed,Apple Pay,Web,14.99,107.25,622.72
ORD-001096,CUST-00061,2025-02-08 04:48:00,Completed,Apple Pay,Mobile App,0.0,19.5,110.49
ORD-001097,CUST-00061,2025-02-26 13:19:00,Completed,BNPL (Klarna/Affirm),Web,0.0,6.0,113.99
ORD-001098,CUST-00061,2025-04-18 08:59:00,Completed,PayPal,Affiliate,0.0,5.0,44.99
ORD-001099,CUST-00061,2025-09-07 01:39:00,Completed,BNPL (Klarna/Affirm),Web,4.99,0.0,72.99
ORD-001100,CUST-00061,2026-01-27 22:44:00,Completed,Apple Pay,Mobile App,4.99,100.3,669.68
ORD-001101,CUST-00061,2026-02-21 04:19:00,Completed,Apple Pay,Affiliate,0.0,0.0,79.98
ORD-001102,CUST-00061,2026-05-17 18:35:00,Completed,Credit Card,Mobile App,0.0,330.0,1911.98
ORD-001103,CUST-00062,2023-01-16 04:33:00,Shipped,Apple Pay,Web,0.0,55.0,1076.98
ORD-001104,CUST-00062,2023-01-18 07:18:00,Completed,Credit Card,Affiliate,4.99,115.5,1046.47
ORD-001105,CUST-00062,2023-03-26 19:38:00,Completed,PayPal,Mobile App,0.0,3.2,28.8
ORD-001106,CUST-00062,2023-03-30 13:03:00,Completed,Apple Pay,Mobile App,9.99,0.0,125.99
ORD-001107,CUST-00062,2023-05-13 15:53:00,Completed,Credit Card,Affiliate,4.99,3.0,31.98
ORD-001108,CUST-00062,2023-08-20 03:54:00,Cancelled,Apple Pay,Web,9.99,0.0,47.99
ORD-001109,CUST-00062,2023-12-13 08:32:00,Completed,Credit Card,Web,4.99,32.25,227.71
ORD-001110,CUST-00062,2024-01-01 10:12:00,Completed,PayPal,Mobile App,0.0,4.75,177.22
ORD-001111,CUST-00062,2024-04-15 04:03:00,Shipped,Apple Pay,Affiliate,0.0,25.0,339.99
ORD-001112,CUST-00062,2024-09-02 09:35:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,25.5,144.49
ORD-001113,CUST-00062,2025-03-01 03:25:00,Completed,PayPal,Mobile App,0.0,45.0,799.96
ORD-001114,CUST-00062,2025-07-04 18:42:00,Completed,Credit Card,Mobile App,0.0,0.95,18.04
ORD-001115,CUST-00062,2025-11-16 01:47:00,Completed,PayPal,Mobile App,9.99,3.0,26.98
ORD-001116,CUST-00062,2025-12-22 13:54:00,Shipped,Credit Card,Web,0.0,5.7,72.29
ORD-001117,CUST-00062,2026-02-21 03:13:00,Completed,Credit Card,Web,0.0,19.5,152.49
ORD-001118,CUST-00063,2024-05-18 13:18:00,Returned,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,42.0
ORD-001119,CUST-00063,2024-05-30 10:12:00,Completed,PayPal,Web,14.99,13.5,2056.48
ORD-001120,CUST-00063,2024-05-31 00:17:00,Shipped,PayPal,Mobile App,0.0,12.0,67.99
ORD-001121,CUST-00063,2024-07-01 01:46:00,Completed,Credit Card,Web,0.0,0.0,49.98
ORD-001122,CUST-00063,2024-07-13 07:22:00,Completed,Credit Card,Mobile App,0.0,95.0,592.98
ORD-001123,CUST-00063,2024-07-14 20:44:00,Completed,Credit Card,Affiliate,14.99,22.0,432.99
ORD-001124,CUST-00063,2024-07-16 11:55:00,Completed,Credit Card,Mobile App,14.99,0.0,214.97
ORD-001125,CUST-00063,2024-07-26 00:30:00,Completed,PayPal,Web,0.0,0.0,129.98
ORD-001126,CUST-00063,2024-07-27 17:09:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,135.0
ORD-001127,CUST-00063,2024-07-28 05:49:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,2.0,37.99
ORD-001128,CUST-00063,2024-08-02 09:00:00,Completed,Credit Card,Mobile App,9.99,0.0,29.98
ORD-001129,CUST-00063,2024-08-05 04:14:00,Completed,Apple Pay,Web,9.99,170.0,1674.98
ORD-001130,CUST-00063,2024-08-15 05:35:00,Completed,Credit Card,Affiliate,0.0,0.0,449.99
ORD-001131,CUST-00063,2024-08-21 11:38:00,Completed,Apple Pay,Mobile App,0.0,0.0,69.98
ORD-001132,CUST-00063,2024-10-25 14:59:00,Completed,Credit Card,Affiliate,0.0,0.0,22.99
ORD-001133,CUST-00063,2024-10-29 04:33:00,Completed,PayPal,Affiliate,0.0,0.0,1099.99
ORD-001134,CUST-00063,2024-11-15 15:35:00,Completed,PayPal,Mobile App,0.0,59.8,716.18
ORD-001135,CUST-00063,2024-11-21 03:45:00,Completed,Apple Pay,Affiliate,4.99,0.0,154.98
ORD-001136,CUST-00063,2024-12-09 05:12:00,Completed,Credit Card,Web,14.99,0.0,300.97
ORD-001137,CUST-00063,2025-01-26 23:07:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,115.0
ORD-001138,CUST-00063,2025-02-10 18:08:00,Completed,Apple Pay,Web,14.99,55.0,1109.97
ORD-001139,CUST-00063,2025-02-13 08:30:00,Completed,Credit Card,Web,0.0,0.0,84.0
ORD-001140,CUST-00063,2025-02-22 08:28:00,Shipped,PayPal,Web,0.0,0.0,274.95
ORD-001141,CUST-00063,2025-03-13 19:19:00,Cancelled,Credit Card,Web,0.0,0.0,135.0
ORD-001142,CUST-00063,2025-03-20 03:14:00,Completed,Credit Card,Web,0.0,6.0,583.98
ORD-001143,CUST-00064,2024-12-06 05:45:00,Shipped,BNPL (Klarna/Affirm),Web,0.0,0.0,49.99
ORD-001144,CUST-00064,2025-01-16 00:03:00,Completed,Credit Card,Affiliate,0.0,7.8,124.19
ORD-001145,CUST-00064,2025-01-18 16:47:00,Completed,Apple Pay,Mobile App,14.99,6.0,48.98
ORD-001146,CUST-00064,2025-04-09 07:00:00,Completed,Apple Pay,Web,0.0,23.75,151.23
ORD-001147,CUST-00064,2025-04-12 05:53:00,Completed,Apple Pay,Web,14.99,10.5,74.48
ORD-001148,CUST-00064,2025-06-24 04:47:00,Completed,Apple Pay,Affiliate,9.99,0.0,39.98
ORD-001149,CUST-00064,2025-07-11 02:24:00,Completed,Credit Card,Web,0.0,0.0,42.0
ORD-001150,CUST-00064,2025-08-28 22:31:00,Completed,Credit Card,Mobile App,14.99,0.0,130.98
ORD-001151,CUST-00064,2025-09-02 11:46:00,Completed,Credit Card,Web,0.0,34.0,425.98
ORD-001152,CUST-00064,2025-09-26 00:46:00,Completed,Credit Card,Web,0.0,6.5,123.49
ORD-001153,CUST-00064,2025-10-28 12:45:00,Completed,Credit Card,Web,14.99,82.5,517.47
ORD-001154,CUST-00064,2025-11-26 11:38:00,Completed,PayPal,Web,4.99,82.5,472.48
ORD-001155,CUST-00064,2026-01-28 03:24:00,Completed,Apple Pay,Mobile App,0.0,2.9,55.1
ORD-001156,CUST-00064,2026-02-17 18:39:00,Completed,Credit Card,Mobile App,0.0,0.0,269.97
ORD-001157,CUST-00064,2026-03-27 02:38:00,Cancelled,Credit Card,Web,0.0,27.5,522.49
ORD-001158,CUST-00064,2026-07-02 20:21:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,64.99
ORD-001159,CUST-00064,2026-08-18 14:29:00,Completed,Credit Card,Mobile App,0.0,180.0,1619.98
ORD-001160,CUST-00065,2025-07-14 04:52:00,Completed,PayPal,Web,0.0,36.6,207.38
ORD-001161,CUST-00065,2025-07-28 02:08:00,Completed,Credit Card,Mobile App,9.99,10.5,139.47
ORD-001162,CUST-00065,2025-09-06 08:43:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,0.0,24.99
ORD-001163,CUST-00065,2025-09-14 23:20:00,Completed,Credit Card,Mobile App,4.99,1.6,100.38
ORD-001164,CUST-00065,2025-12-19 10:24:00,Completed,Apple Pay,Web,0.0,6.8,61.2
ORD-001165,CUST-00065,2025-12-20 04:48:00,Completed,Credit Card,Web,0.0,0.0,279.99
ORD-001166,CUST-00065,2025-12-30 18:49:00,Shipped,BNPL (Klarna/Affirm),Mobile App,0.0,3.0,26.99
ORD-001167,CUST-00065,2026-01-03 13:45:00,Completed,Credit Card,Mobile App,14.99,33.9,607.08
ORD-001168,CUST-00065,2026-01-26 05:38:00,Completed,Credit Card,Mobile App,0.0,0.0,26.0
ORD-001169,CUST-00065,2026-02-16 10:54:00,Shipped,BNPL (Klarna/Affirm),Web,0.0,0.0,604.96
ORD-001170,CUST-00065,2026-03-09 03:19:00,Shipped,Credit Card,Mobile App,0.0,0.0,2599.98
ORD-001171,CUST-00065,2026-04-28 01:55:00,Completed,BNPL (Klarna/Affirm),Web,0.0,25.0,224.99
ORD-001172,CUST-00065,2026-05-13 00:39:00,Completed,Credit Card,Mobile App,0.0,0.0,58.0
ORD-001173,CUST-00065,2026-08-11 08:55:00,Completed,Apple Pay,Mobile App,9.99,0.0,119.97
ORD-001174,CUST-00066,2024-02-27 03:23:00,Completed,Credit Card,Mobile App,0.0,93.5,589.48
ORD-001175,CUST-00066,2024-03-08 08:32:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,279.99
ORD-001176,CUST-00066,2024-03-18 02:36:00,Completed,Credit Card,Web,0.0,6.0,52.98
ORD-001177,CUST-00066,2024-04-30 14:50:00,Completed,Apple Pay,Mobile App,0.0,0.0,26.0
ORD-001178,CUST-00066,2024-06-12 01:39:00,Shipped,Apple Pay,Affiliate,0.0,18.0,1241.97
ORD-001179,CUST-00066,2024-08-18 01:05:00,Completed,BNPL (Klarna/Affirm),Web,0.0,25.5,144.49
ORD-001180,CUST-00066,2024-09-07 14:07:00,Completed,PayPal,Web,9.99,11.0,1098.97
ORD-001181,CUST-00066,2024-10-06 14:20:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,4.5,925.48
ORD-001182,CUST-00066,2024-11-18 16:03:00,Completed,Apple Pay,Mobile App,0.0,22.0,156.97
ORD-001183,CUST-00066,2024-11-22 18:47:00,Shipped,Credit Card,Web,4.99,0.0,1104.98
ORD-001184,CUST-00066,2025-01-11 19:33:00,Completed,PayPal,Web,0.0,2.75,157.21
ORD-001185,CUST-00066,2025-04-05 14:35:00,Completed,Apple Pay,Mobile App,0.0,31.5,178.47
ORD-001186,CUST-00066,2025-05-05 12:27:00,Completed,Apple Pay,Mobile App,9.99,22.5,437.48
ORD-001187,CUST-00066,2025-06-30 15:52:00,Completed,Credit Card,Affiliate,14.99,0.0,234.99
ORD-001188,CUST-00066,2025-09-08 00:06:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,16.099999999999998,137.89
ORD-001189,CUST-00066,2025-09-15 06:30:00,Completed,Credit Card,Affiliate,0.0,0.0,79.99
ORD-001190,CUST-00066,2025-11-03 17:41:00,Completed,Apple Pay,Web,0.0,0.0,229.97
ORD-001191,CUST-00066,2025-11-11 03:27:00,Completed,Credit Card,Web,0.0,34.5,375.48
ORD-001192,CUST-00066,2025-11-13 06:30:00,Completed,BNPL (Klarna/Affirm),Web,9.99,13.0,1251.96
ORD-001193,CUST-00066,2025-11-22 16:12:00,Completed,Credit Card,Mobile App,0.0,55.0,1044.99
ORD-001194,CUST-00066,2026-03-24 12:28:00,Completed,BNPL (Klarna/Affirm),Mobile App,9.99,53.0,482.98
ORD-001195,CUST-00066,2026-06-14 21:06:00,Completed,PayPal,Web,4.99,4.2,42.79
ORD-001196,CUST-00066,2026-06-25 12:33:00,Shipped,Apple Pay,Web,0.0,3.0,16.99
ORD-001197,CUST-00066,2026-07-04 10:24:00,Completed,Credit Card,Web,0.0,55.0,1179.99
ORD-001198,CUST-00066,2026-08-05 19:02:00,Completed,Credit Card,Affiliate,9.99,0.0,289.98
ORD-001199,CUST-00066,2026-08-24 16:27:00,Completed,Credit Card,Web,14.99,70.8,480.19
ORD-001200,CUST-00067,2023-12-13 09:54:00,Completed,Credit Card,Mobile App,0.0,13.0,116.99
ORD-001201,CUST-00067,2024-01-30 19:47:00,Shipped,Credit Card,Affiliate,4.99,3.5,71.48
ORD-001202,CUST-00067,2024-02-01 16:52:00,Completed,PayPal,Affiliate,0.0,4.8,91.2
ORD-001203,CUST-00067,2024-02-15 17:28:00,Completed,PayPal,Web,0.0,495.0,2824.96
ORD-001204,CUST-00067,2024-03-10 01:03:00,Completed,Credit Card,Web,9.99,8.0,81.98
ORD-001205,CUST-00067,2024-06-04 16:41:00,Completed,Credit Card,Web,0.0,13.05,256.93
ORD-001206,CUST-00067,2024-06-11 19:43:00,Completed,Apple Pay,Mobile App,0.0,3.5,220.48
ORD-001207,CUST-00067,2024-08-01 01:59:00,Completed,Credit Card,Mobile App,0.0,51.3,690.68
ORD-001208,CUST-00067,2024-11-17 17:56:00,Completed,Credit Card,Web,0.0,8.0,71.98
ORD-001209,CUST-00067,2025-05-26 03:46:00,Completed,Credit Card,Mobile App,4.99,38.7,254.27
ORD-001210,CUST-00067,2025-08-10 18:15:00,Completed,PayPal,Affiliate,0.0,2.1,104.89
ORD-001211,CUST-00067,2025-11-24 08:04:00,Completed,Credit Card,Mobile App,0.0,18.5,151.47
ORD-001212,CUST-00067,2025-12-18 01:37:00,Completed,PayPal,Web,14.99,19.9,223.07
ORD-001213,CUST-00067,2026-04-01 17:02:00,Completed,Credit Card,Affiliate,9.99,0.0,1251.97
ORD-001214,CUST-00067,2026-08-01 19:48:00,Completed,PayPal,Web,0.0,11.75,143.24
ORD-001215,CUST-00067,2026-08-07 07:21:00,Completed,Apple Pay,Mobile App,4.99,3.8,639.18
ORD-001216,CUST-00068,2026-04-11 02:41:00,Completed,Credit Card,Mobile App,9.99,11.0,178.97
ORD-001217,CUST-00068,2026-04-13 12:42:00,Completed,PayPal,Web,9.99,4.8,37.19
ORD-001218,CUST-00068,2026-04-17 15:17:00,Completed,PayPal,Mobile App,14.99,6.5,138.48
ORD-001219,CUST-00068,2026-05-16 10:40:00,Completed,Apple Pay,Affiliate,4.99,0.0,139.99
ORD-001220,CUST-00068,2026-05-19 07:54:00,Completed,PayPal,Web,0.0,5.45,61.54
ORD-001221,CUST-00068,2026-05-21 01:00:00,Completed,PayPal,Affiliate,0.0,6.9,39.08
ORD-001222,CUST-00068,2026-05-21 18:48:00,Shipped,PayPal,Affiliate,14.99,0.0,274.97
ORD-001223,CUST-00068,2026-05-26 13:38:00,Completed,Apple Pay,Mobile App,0.0,60.0,1139.98
ORD-001224,CUST-00068,2026-05-31 03:40:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,3.0,16.99
ORD-001225,CUST-00068,2026-07-05 04:11:00,Completed,BNPL (Klarna/Affirm),Affiliate,0.0,19.5,155.49
ORD-001226,CUST-00068,2026-08-13 20:12:00,Completed,BNPL (Klarna/Affirm),Web,0.0,0.0,279.0
ORD-001227,CUST-00068,2026-08-15 12:53:00,Completed,BNPL (Klarna/Affirm),Mobile App,0.0,0.0,899.99
ORD-001228,CUST-00068,2026-08-29 00:24:00,Completed,BNPL (Klarna/Affirm),Web,0.0,18.6,217.38
ORD-001229,CUST-00069,2022-09-17 09:21:00,Shipped,Credit Card,Web,0.0,0.0,599.99
ORD-001230,CUST-00069,2022-10-06 21:11:00,Completed,Credit Card,Mobile App,4.99,12.3,74.68
ORD-001231,CUST-00069,2022-10-12 02:26:00,Completed,PayPal,Mobile App,0.0,0.0,49.99
